,week,los.days,place,total_admin,prop
2551,12,79,mock,0.061,4.53E-06
2552,12,80,mock,0.07,2.26E-05
2553,12,81,mock,0.249,1.36E-05
2554,12,82,mock,0.027,1.36E-05
2555,12,83,mock,0.276,1.36E-05
2556,12,84,mock,0.207,1.36E-05
2557,12,85,mock,0.268,1.81E-05
2558,12,86,mock,0.105,1.36E-05
2559,12,87,mock,0.12,2.26E-05
2560,12,88,mock,0.096,1.36E-05
2561,12,89,mock,0.108,2.72E-05
2562,12,90,mock,0.056,9.06E-06
2563,12,91,mock,0,0
2564,12,92,mock,0,0
2565,12,93,mock,0.016,4.53E-06
2566,12,94,mock,0,0
2567,12,95,mock,0.308,1.81E-05
2568,12,96,mock,0.012,1.36E-05
2569,12,97,mock,0.031,4.53E-06
2570,12,98,mock,0.122,9.06E-06
2571,12,99,mock,0.084,9.06E-06
2572,12,100,mock,0.027,1.36E-05
2573,12,101,mock,0.092,4.53E-06
2574,12,102,mock,0.33,2.26E-05
2575,12,103,mock,0.126,9.06E-06
2576,12,104,mock,0.201,1.36E-05
2577,12,105,mock,0.166,9.06E-06
2578,12,106,mock,0,0
2579,12,107,mock,0.184,9.06E-06
2580,12,108,mock,0,0
2581,12,109,mock,0,0
2582,12,110,mock,0,0
2583,12,111,mock,0.297,1.36E-05
2584,12,112,mock,0,0
2585,12,113,mock,0.12,9.06E-06
2586,12,114,mock,0,0
2587,12,115,mock,0.04,4.53E-06
2588,12,116,mock,0.008,9.06E-06
2589,12,117,mock,0,0
2590,12,118,mock,0.01,4.53E-06
2591,12,119,mock,0.028,9.06E-06
2592,12,120,mock,0.098,9.06E-06
2593,12,121,mock,0.081,4.53E-06
2594,12,122,mock,0.084,4.53E-06
2595,12,123,mock,0,0
2596,12,124,mock,0.073,4.53E-06
2597,12,125,mock,0.144,9.06E-06
2598,12,126,mock,0.087,4.53E-06
2599,12,127,mock,0,0
2600,12,128,mock,0.033,4.53E-06
2601,12,129,mock,0.148,9.06E-06
2602,12,130,mock,0.039,4.53E-06
2603,12,131,mock,0.023,4.53E-06
2604,12,132,mock,0.072,4.53E-06
2605,12,133,mock,0,0
2606,12,134,mock,0,0
2607,12,135,mock,0,0
2608,12,136,mock,0,0
2609,12,137,mock,0,0
2610,12,138,mock,0,0
2611,12,139,mock,0,0
2612,12,140,mock,0,0
2613,12,141,mock,0,0
2614,12,142,mock,0,0
2615,12,143,mock,0.058,4.53E-06
2616,12,144,mock,0,0
2617,12,145,mock,0.052,9.06E-06
2618,12,146,mock,0,0
2619,12,147,mock,0,0
2620,12,148,mock,0,0
2621,12,149,mock,0,0
2622,12,150,mock,0,0
2623,12,151,mock,0.08,4.53E-06
2624,12,152,mock,0,0
2625,12,153,mock,0.087,4.53E-06
2626,12,154,mock,0,0
2627,12,155,mock,0,0
2628,12,156,mock,0,0
2629,12,157,mock,0,0
2630,12,158,mock,0.02,9.06E-06
2631,12,159,mock,0,0
2632,12,160,mock,0,0
2633,12,161,mock,0,0
2634,12,162,mock,0,0
2635,12,163,mock,0,0
2636,12,164,mock,0,0
2637,12,165,mock,0,0
2638,12,166,mock,0,0
2639,12,167,mock,0,0
2640,12,168,mock,0,0
2641,12,169,mock,0,0
2642,12,170,mock,0,0
2643,12,171,mock,0,0
2644,12,172,mock,0,0
2645,12,173,mock,0,0
2646,12,174,mock,0.04,4.53E-06
2647,12,175,mock,0,0
2648,12,176,mock,0,0
2649,12,177,mock,0.049,4.53E-06
2650,12,178,mock,0,0
2651,12,179,mock,0,0
2652,12,180,mock,0,0
2653,12,181,mock,0.052,4.53E-06
2654,12,182,mock,0,0
2655,12,183,mock,0.048,4.53E-06
2656,12,184,mock,0,0
2657,12,185,mock,0,0
2658,12,186,mock,0,0
2659,12,187,mock,0.19,9.06E-06
2660,12,188,mock,0,0
2661,12,189,mock,0,0
2662,12,190,mock,0.176,9.06E-06
2663,12,191,mock,0,0
2664,12,192,mock,0.048,4.53E-06
2665,12,0.5,mock,883.518,0.666791947
2666,13,1,mock,63.729,0.140283565
2667,13,2,mock,829.197,0.067602639
2668,13,3,mock,224.96,0.04015083
2669,13,4,mock,290.54,0.026282944
2670,13,5,mock,279.188,0.02026032
2671,13,6,mock,155.574,0.015333919
2672,13,7,mock,163.982,0.011899966
2673,13,8,mock,26.08,0.008611296
2674,13,9,mock,21.582,0.006478284
2675,13,10,mock,76.704,0.005388664
2676,13,11,mock,56.848,0.004266026
2677,13,12,mock,22.5,0.003301877
2678,13,13,mock,4.697,0.002819803
2679,13,14,mock,7.84,0.002588672
2680,13,15,mock,1.884,0.002073579
2681,13,16,mock,18.7,0.001452826
2682,13,17,mock,13.764,0.001228298
2683,13,18,mock,11.376,0.000950941
2684,13,19,mock,11.988,0.000977356
2685,13,20,mock,2.124,0.000779243
2686,13,21,mock,3.03,0.000666979
2687,13,22,mock,9.36,0.000792451
2688,13,23,mock,3.078,0.000534904
2689,13,24,mock,1.095,0.000482074
2690,13,25,mock,3.869,0.000482074
2691,13,26,mock,5.782,0.000389622
2692,13,27,mock,5.005,0.000363207
2693,13,28,mock,0.061,0.000402829
2694,13,29,mock,0.208,0.000343395
2695,13,30,mock,4.018,0.000270754
2696,13,31,mock,3.6,0.000297169
2697,13,32,mock,1.887,0.000244339
2698,13,33,mock,3.6,0.000237735
2699,13,34,mock,0.224,0.00021132
2700,13,35,mock,1.1,0.000132075
2701,13,36,mock,1.17,0.000171698
2702,13,37,mock,1.89,0.000138679
2703,13,38,mock,1.386,0.000118868
2704,13,39,mock,0.826,9.25E-05
2705,13,40,mock,1.152,0.00010566
2706,13,41,mock,0.45,9.91E-05
2707,13,42,mock,1.118,8.58E-05
2708,13,43,mock,0.243,5.94E-05
2709,13,44,mock,0.216,5.94E-05
2710,13,45,mock,0.53,6.60E-05
2711,13,46,mock,0.104,5.28E-05
2712,13,47,mock,0.12,2.64E-05
2713,13,48,mock,1.068,7.92E-05
2714,13,49,mock,0.855,5.94E-05
2715,13,50,mock,0.486,3.96E-05
2716,13,51,mock,0.476,4.62E-05
2717,13,52,mock,0.561,0.000112264
2718,13,53,mock,0.984,7.92E-05
2719,13,54,mock,0.657,5.94E-05
2720,13,55,mock,0.252,4.62E-05
2721,13,56,mock,0.008,5.28E-05
2722,13,57,mock,0.424,5.28E-05
2723,13,58,mock,0.388,2.64E-05
2724,13,59,mock,0.49,3.30E-05
2725,13,60,mock,0.544,5.28E-05
2726,13,61,mock,0.088,1.32E-05
2727,13,62,mock,0.028,2.64E-05
2728,13,63,mock,0.036,2.64E-05
2729,13,64,mock,0.476,4.62E-05
2730,13,65,mock,0.03,3.30E-05
2731,13,66,mock,0.34,3.30E-05
2732,13,67,mock,0.21,1.98E-05
2733,13,68,mock,0.408,3.96E-05
2734,13,69,mock,0.252,4.62E-05
2735,13,70,mock,0.144,1.98E-05
2736,13,71,mock,0.584,5.28E-05
2737,13,72,mock,0.016,2.64E-05
2738,13,73,mock,0.068,2.64E-05
2739,13,74,mock,0.045,3.30E-05
2740,13,75,mock,0.485,3.30E-05
2741,13,76,mock,0.46,3.30E-05
2742,13,77,mock,0.12,1.32E-05
2743,13,78,mock,0.224,2.64E-05
2744,13,79,mock,0.196,1.32E-05
2745,13,80,mock,0,0
2746,13,81,mock,0.174,1.32E-05
2747,13,82,mock,0.252,2.64E-05
2748,13,83,mock,0.178,1.32E-05
2749,13,84,mock,0.192,3.96E-05
2750,13,85,mock,0.24,3.30E-05
2751,13,86,mock,0,0
2752,13,87,mock,0.08,6.60E-06
2753,13,88,mock,0.032,2.64E-05
2754,13,89,mock,0.006,6.60E-06
2755,13,90,mock,0.213,1.98E-05
2756,13,91,mock,0.038,1.32E-05
2757,13,92,mock,0.099,6.60E-06
2758,13,93,mock,0.005,6.60E-06
2759,13,94,mock,0.201,1.98E-05
2760,13,95,mock,0.034,6.60E-06
2761,13,96,mock,0,0
2762,13,97,mock,0.034,6.60E-06
2763,13,98,mock,0.033,6.60E-06
2764,13,99,mock,0.008,2.64E-05
2765,13,100,mock,0,0
2766,13,101,mock,0.249,1.98E-05
2767,13,102,mock,0.231,1.98E-05
2768,13,103,mock,0.094,1.32E-05
2769,13,104,mock,0.04,1.32E-05
2770,13,105,mock,0,0
2771,13,106,mock,0,0
2772,13,107,mock,0,0
2773,13,108,mock,0,0
2774,13,109,mock,0,0
2775,13,110,mock,0.002,6.60E-06
2776,13,111,mock,0,0
2777,13,112,mock,0.03,6.60E-06
2778,13,113,mock,0,0
2779,13,114,mock,0.008,1.32E-05
2780,13,115,mock,0,0
2781,13,116,mock,0,0
2782,13,117,mock,0.268,2.64E-05
2783,13,118,mock,0.1,6.60E-06
2784,13,119,mock,0.013,6.60E-06
2785,13,120,mock,0.008,6.60E-06
2786,13,121,mock,0,0
2787,13,122,mock,0.108,1.32E-05
2788,13,123,mock,0.005,6.60E-06
2789,13,124,mock,0,0
2790,13,125,mock,0,0
2791,13,126,mock,0,0
2792,13,127,mock,0,0
2793,13,128,mock,0,0
2794,13,129,mock,0,0
2795,13,130,mock,0.038,6.60E-06
2796,13,131,mock,0,0
2797,13,132,mock,0,0
2798,13,133,mock,0,0
2799,13,134,mock,0.04,6.60E-06
2800,13,135,mock,0,0
2801,13,136,mock,0,0
2802,13,137,mock,0.007,6.60E-06
2803,13,138,mock,0.153,1.98E-05
2804,13,139,mock,0.055,6.60E-06
2805,13,140,mock,0.005,6.60E-06
2806,13,141,mock,0.06,6.60E-06
2807,13,142,mock,0,0
2808,13,143,mock,0,0
2809,13,144,mock,0,0
2810,13,145,mock,0,0
2811,13,146,mock,0.066,6.60E-06
2812,13,147,mock,0,0
2813,13,148,mock,0,0
2814,13,149,mock,0.002,6.60E-06
2815,13,150,mock,0,0
2816,13,151,mock,0,0
2817,13,152,mock,0.034,6.60E-06
2818,13,153,mock,0,0
2819,13,154,mock,0,0
2820,13,155,mock,0,0
2821,13,156,mock,0.033,6.60E-06
2822,13,157,mock,0,0
2823,13,158,mock,0,0
2824,13,159,mock,0,0
2825,13,160,mock,0.086,6.60E-06
2826,13,161,mock,0,0
2827,13,162,mock,0,0
2828,13,163,mock,0.174,1.32E-05
2829,13,164,mock,0,0
2830,13,165,mock,0,0
2831,13,166,mock,0.098,6.60E-06
2832,13,167,mock,0,0
2833,13,168,mock,0.03,6.60E-06
2834,13,169,mock,0,0
2835,13,170,mock,0,0
2836,13,171,mock,0,0
2837,13,172,mock,0,0
2838,13,173,mock,0.057,6.60E-06
2839,13,174,mock,0,0
2840,13,175,mock,0.072,6.60E-06
2841,13,176,mock,0,0
2842,13,177,mock,0.006,6.60E-06
2843,13,178,mock,0,0
2844,13,179,mock,0.1,6.60E-06
2845,13,180,mock,0,0
2846,13,181,mock,0,0
2847,13,182,mock,0,0
2848,13,183,mock,0,0
2849,13,184,mock,0,0
2850,13,185,mock,0,0
2851,13,186,mock,0.038,6.60E-06
2852,13,0.5,mock,8564.94,0.628452938
2853,14,1,mock,1439.064,0.150485962
2854,14,2,mock,620.124,0.072169188
2855,14,3,mock,372.352,0.041979638
2856,14,4,mock,3.967,0.028623792
2857,14,5,mock,276.096,0.020751708
2858,14,6,mock,22.01,0.015881262
2859,14,7,mock,148.984,0.0122158
2860,14,8,mock,113.262,0.009502782
2861,14,9,mock,22.45,0.006479497
2862,14,10,mock,15.488,0.005079695
2863,14,11,mock,25.564,0.004192191
2864,14,12,mock,17.204,0.003651031
2865,14,13,mock,2.982,0.003073793
2866,14,14,mock,34.713,0.002878975
2867,14,15,mock,22.016,0.002482124
2868,14,16,mock,21.312,0.002078057
2869,14,17,mock,13.623,0.001724499
2870,14,18,mock,14.399,0.001349294
2871,14,19,mock,12.684,0.001089537
2872,14,20,mock,3.808,0.000981305
2873,14,21,mock,10.092,0.000836995
2874,14,22,mock,9.009,0.000844211
2875,14,23,mock,5.9,0.000721548
2876,14,24,mock,8.036,0.000591669
2877,14,25,mock,4.264,0.000591669
2878,14,26,mock,1.533,0.00052673
2879,14,27,mock,1.904,0.000490652
2880,14,28,mock,0.611,0.000339127
2881,14,29,mock,0.972,0.000389636
2882,14,30,mock,3.344,0.000274188
2883,14,31,mock,1.419,0.000310265
2884,14,32,mock,0.836,0.000274188
2885,14,33,mock,2.87,0.000295835
2886,14,34,mock,2.112,0.000238111
2887,14,35,mock,0.207,0.000165956
2888,14,36,mock,2.45,0.000252542
2889,14,37,mock,0.66,0.00015874
2890,14,38,mock,0.231,0.000151525
2891,14,39,mock,1.914,0.00015874
2892,14,40,mock,1.843,0.000137094
2893,14,41,mock,0.893,0.000137094
2894,14,42,mock,0.161,0.000165956
2895,14,43,mock,0.42,0.00014431
2896,14,44,mock,1.54,0.00014431
2897,14,45,mock,1.071,0.000122663
2898,14,46,mock,0.15,7.22E-05
2899,14,47,mock,1.536,0.000115448
2900,14,48,mock,0.476,0.000101017
2901,14,49,mock,0.16,0.000115448
2902,14,50,mock,0.442,9.38E-05
2903,14,51,mock,0.52,7.22E-05
2904,14,52,mock,0.588,5.05E-05
2905,14,53,mock,0.4,7.22E-05
2906,14,54,mock,0.248,5.77E-05
2907,14,55,mock,0.18,8.66E-05
2908,14,56,mock,0.546,0.000101017
2909,14,57,mock,0.132,4.33E-05
2910,14,58,mock,0.18,8.66E-05
2911,14,59,mock,0.344,5.77E-05
2912,14,60,mock,0.01,3.61E-05
2913,14,61,mock,0.408,4.33E-05
2914,14,62,mock,0.3,7.22E-05
2915,14,63,mock,0.265,3.61E-05
2916,14,64,mock,0.138,2.16E-05
2917,14,65,mock,0.175,5.05E-05
2918,14,66,mock,0.144,1.44E-05
2919,14,67,mock,0.195,2.16E-05
2920,14,68,mock,0.39,4.33E-05
2921,14,69,mock,0.324,2.89E-05
2922,14,70,mock,0.329,5.05E-05
2923,14,71,mock,0.094,7.22E-06
2924,14,72,mock,0.015,2.16E-05
2925,14,73,mock,0.413,5.05E-05
2926,14,74,mock,0.282,2.16E-05
2927,14,75,mock,0.328,2.89E-05
2928,14,76,mock,0.095,7.22E-06
2929,14,77,mock,0.006,4.33E-05
2930,14,78,mock,0.034,1.44E-05
2931,14,79,mock,0.12,2.89E-05
2932,14,80,mock,0.222,2.16E-05
2933,14,81,mock,0.144,2.16E-05
2934,14,82,mock,0.355,3.61E-05
2935,14,83,mock,0.012,7.22E-06
2936,14,84,mock,0.058,7.22E-06
2937,14,85,mock,0.063,2.16E-05
2938,14,86,mock,0.265,3.61E-05
2939,14,87,mock,0.063,7.22E-06
2940,14,88,mock,0.024,1.44E-05
2941,14,89,mock,0.132,4.33E-05
2942,14,90,mock,0.195,2.16E-05
2943,14,91,mock,0.06,2.16E-05
2944,14,92,mock,0.116,1.44E-05
2945,14,93,mock,0.18,1.44E-05
2946,14,94,mock,0.051,7.22E-06
2947,14,95,mock,0.002,7.22E-06
2948,14,96,mock,0.216,2.16E-05
2949,14,97,mock,0.05,1.44E-05
2950,14,98,mock,0.183,2.16E-05
2951,14,99,mock,0,0
2952,14,100,mock,0,0
2953,14,101,mock,0.074,1.44E-05
2954,14,102,mock,0,0
2955,14,103,mock,0.028,1.44E-05
2956,14,104,mock,0,0
2957,14,105,mock,0.022,7.22E-06
2958,14,106,mock,0.316,2.89E-05
2959,14,107,mock,0.129,2.16E-05
2960,14,108,mock,0.142,1.44E-05
2961,14,109,mock,0.282,2.16E-05
2962,14,110,mock,0.136,1.44E-05
2963,14,111,mock,0.063,2.16E-05
2964,14,112,mock,0.194,1.44E-05
2965,14,113,mock,0.13,1.44E-05
2966,14,114,mock,0.001,7.22E-06
2967,14,115,mock,0,0
2968,14,116,mock,0.282,2.16E-05
2969,14,117,mock,0,0
2970,14,118,mock,0,0
2971,14,119,mock,0.077,7.22E-06
2972,14,120,mock,0.09,7.22E-06
2973,14,121,mock,0,0
2974,14,122,mock,0,0
2975,14,123,mock,0.032,7.22E-06
2976,14,124,mock,0,0
2977,14,125,mock,0,0
2978,14,126,mock,0.063,2.16E-05
2979,14,127,mock,0,0
2980,14,128,mock,0.091,7.22E-06
2981,14,129,mock,0,0
2982,14,130,mock,0.316,2.89E-05
2983,14,131,mock,0.08,7.22E-06
2984,14,132,mock,0.075,7.22E-06
2985,14,133,mock,0.044,2.89E-05
2986,14,134,mock,0,0
2987,14,135,mock,0,0
2988,14,136,mock,0.078,7.22E-06
2989,14,137,mock,0,0
2990,14,138,mock,0,0
2991,14,139,mock,0,0
2992,14,140,mock,0.004,7.22E-06
2993,14,141,mock,0.028,7.22E-06
2994,14,142,mock,0,0
2995,14,143,mock,0.188,1.44E-05
2996,14,144,mock,0.063,7.22E-06
2997,14,145,mock,0.058,7.22E-06
2998,14,146,mock,0.122,1.44E-05
2999,14,147,mock,0.056,7.22E-06
3000,14,148,mock,0,0
3001,14,149,mock,0.058,7.22E-06
3002,14,150,mock,0,0
3003,14,151,mock,0,0
3004,14,152,mock,0,0
3005,14,153,mock,0,0
3006,14,154,mock,0,0
3007,14,155,mock,0.084,7.22E-06
3008,14,156,mock,0.054,7.22E-06
3009,14,157,mock,0,0
3010,14,158,mock,0,0
3011,14,159,mock,0,0
3012,14,160,mock,0.194,1.44E-05
3013,14,161,mock,0,0
3014,14,162,mock,0,0
3015,14,163,mock,0.027,7.22E-06
3016,14,164,mock,0,0
3017,14,165,mock,0,0
3018,14,166,mock,0,0
3019,14,167,mock,0,0
3020,14,168,mock,0.075,7.22E-06
3021,14,0.5,mock,584.29,0.602275761
3022,15,1,mock,1768,0.156962178
3023,15,2,mock,756.975,0.076164388
3024,15,3,mock,121.443,0.043640013
3025,15,4,mock,350.244,0.028728606
3026,15,5,mock,86.31,0.021710586
3027,15,6,mock,30.72,0.015454738
3028,15,7,mock,28.747,0.012760723
3029,15,8,mock,58.742,0.009636572
3030,15,9,mock,11.737,0.008051858
3031,15,10,mock,42.552,0.005946452
3032,15,11,mock,63.535,0.004942799
3033,15,12,mock,49.882,0.003841046
3034,15,13,mock,43.56,0.003652389
3035,15,14,mock,28.548,0.002761931
3036,15,15,mock,21.42,0.002565728
3037,15,16,mock,27.132,0.002437442
3038,15,17,mock,5.478,0.001879018
3039,15,18,mock,18.011,0.001637538
3040,15,19,mock,14.773,0.00141115
3041,15,20,mock,14.105,0.00116967
3042,15,21,mock,6.8,0.001026291
3043,15,22,mock,9.04,0.000852727
3044,15,23,mock,11.682,0.000890459
3045,15,24,mock,6.076,0.000739533
3046,15,25,mock,4.98,0.000626339
3047,15,26,mock,3.476,0.000596154
3048,15,27,mock,1.922,0.000467868
3049,15,28,mock,2.31,0.000415044
3050,15,29,mock,2.88,0.000339582
3051,15,30,mock,0.588,0.000369767
3052,15,31,mock,0.8,0.00030185
3053,15,32,mock,0.812,0.000218841
3054,15,33,mock,1.33,0.000286758
3055,15,34,mock,3.026,0.000256573
3056,15,35,mock,1.911,0.000294304
3057,15,36,mock,1.288,0.000211295
3058,15,37,mock,0.945,0.000264119
3059,15,38,mock,0.644,0.000173564
3060,15,39,mock,2.376,0.00018111
3061,15,40,mock,2.093,0.000173564
3062,15,41,mock,0.396,0.000166018
3063,15,42,mock,1.794,0.000173564
3064,15,43,mock,0.666,0.000135833
3065,15,44,mock,1.246,0.000105648
3066,15,45,mock,0.765,0.000113194
3067,15,46,mock,0.015,0.000113194
3068,15,47,mock,1.08,0.000150925
3069,15,48,mock,0.67,7.55E-05
3070,15,49,mock,0.767,9.81E-05
3071,15,50,mock,0.495,0.000113194
3072,15,51,mock,0.056,5.28E-05
3073,15,52,mock,0.712,6.04E-05
3074,15,53,mock,0.534,4.53E-05
3075,15,54,mock,0.608,0.000143379
3076,15,55,mock,0.756,6.79E-05
3077,15,56,mock,0.26,7.55E-05
3078,15,57,mock,0.216,3.02E-05
3079,15,58,mock,0.288,6.04E-05
3080,15,59,mock,0.144,0.00012074
3081,15,60,mock,0.11,7.55E-05
3082,15,61,mock,0.217,5.28E-05
3083,15,62,mock,0.81,7.55E-05
3084,15,63,mock,0.516,4.53E-05
3085,15,64,mock,0.318,4.53E-05
3086,15,65,mock,0.33,4.53E-05
3087,15,66,mock,0.24,3.77E-05
3088,15,67,mock,0.472,6.04E-05
3089,15,68,mock,0.072,6.04E-05
3090,15,69,mock,0.22,3.77E-05
3091,15,70,mock,0.32,3.77E-05
3092,15,71,mock,0.344,3.02E-05
3093,15,72,mock,0.08,3.77E-05
3094,15,73,mock,0.105,3.77E-05
3095,15,74,mock,0.09,1.51E-05
3096,15,75,mock,0.552,4.53E-05
3097,15,76,mock,0.154,1.51E-05
3098,15,77,mock,0.402,4.53E-05
3099,15,78,mock,0.032,7.55E-06
3100,15,79,mock,0.064,3.02E-05
3101,15,80,mock,0.34,3.02E-05
3102,15,81,mock,0.153,2.26E-05
3103,15,82,mock,0.032,1.51E-05
3104,15,83,mock,0.207,2.26E-05
3105,15,84,mock,0.27,3.77E-05
3106,15,85,mock,0.061,7.55E-06
3107,15,86,mock,0.186,2.26E-05
3108,15,87,mock,0,0
3109,15,88,mock,0.36,3.02E-05
3110,15,89,mock,0,0
3111,15,90,mock,0.198,4.53E-05
3112,15,91,mock,0.252,2.26E-05
3113,15,92,mock,0.24,4.53E-05
3114,15,93,mock,0.246,2.26E-05
3115,15,94,mock,0.12,1.51E-05
3116,15,95,mock,0.332,3.02E-05
3117,15,96,mock,0,0
3118,15,97,mock,0.3,2.26E-05
3119,15,98,mock,0.18,3.02E-05
3120,15,99,mock,0.455,3.77E-05
3121,15,100,mock,0.082,1.51E-05
3122,15,101,mock,0.014,7.55E-06
3123,15,102,mock,0.078,7.55E-06
3124,15,103,mock,0,0
3125,15,104,mock,0.108,2.26E-05
3126,15,105,mock,0.076,7.55E-06
3127,15,106,mock,0.098,7.55E-06
3128,15,107,mock,0.062,7.55E-06
3129,15,108,mock,0.052,7.55E-06
3130,15,109,mock,0.074,7.55E-06
3131,15,110,mock,0.13,1.51E-05
3132,15,111,mock,0,0
3133,15,112,mock,0,0
3134,15,113,mock,0,0
3135,15,114,mock,0,0
3136,15,115,mock,0.047,7.55E-06
3137,15,116,mock,0.285,2.26E-05
3138,15,117,mock,0,0
3139,15,118,mock,0.082,1.51E-05
3140,15,119,mock,0,0
3141,15,120,mock,0,0
3142,15,121,mock,0.063,2.26E-05
3143,15,122,mock,0.029,7.55E-06
3144,15,123,mock,0,0
3145,15,124,mock,0,0
3146,15,125,mock,0.037,7.55E-06
3147,15,126,mock,0,0
3148,15,127,mock,0.07,7.55E-06
3149,15,128,mock,0,0
3150,15,129,mock,0,0
3151,15,130,mock,0,0
3152,15,131,mock,0,0
3153,15,132,mock,0.042,7.55E-06
3154,15,133,mock,0.062,7.55E-06
3155,15,134,mock,0,0
3156,15,135,mock,0,0
3157,15,136,mock,0,0
3158,15,137,mock,0.054,7.55E-06
3159,15,138,mock,0.04,7.55E-06
3160,15,139,mock,0,0
3161,15,140,mock,0,0
3162,15,141,mock,0.009,7.55E-06
3163,15,142,mock,0,0
3164,15,143,mock,0,0
3165,15,144,mock,0,0
3166,15,145,mock,0,0
3167,15,146,mock,0,0
3168,15,147,mock,0.059,7.55E-06
3169,15,148,mock,0,0
3170,15,149,mock,0.073,7.55E-06
3171,15,150,mock,0,0
3172,15,151,mock,0,0
3173,15,152,mock,0,0
3174,15,153,mock,0,0
3175,15,154,mock,0,0
3176,15,155,mock,0,0
3177,15,156,mock,0.052,7.55E-06
3178,15,157,mock,0.003,7.55E-06
3179,15,158,mock,0,0
3180,15,159,mock,0,0
3181,15,160,mock,0,0
3182,15,161,mock,0,0
3183,15,162,mock,0,0
3184,15,163,mock,0,0
3185,15,164,mock,0.216,2.26E-05
3186,15,165,mock,0.064,7.55E-06
3187,15,166,mock,0.099,7.55E-06
3188,15,0.5,mock,6869.465,0.582457967
3189,16,1,mock,63.963,0.157656558
3190,16,2,mock,914.22,0.07511258
3191,16,3,mock,131.494,0.044196485
3192,16,4,mock,193.697,0.029230166
3193,16,5,mock,224.886,0.022471661
3194,16,6,mock,181.278,0.016548726
3195,16,7,mock,92.61,0.012681441
3196,16,8,mock,129.8,0.009597965
3197,16,9,mock,75.044,0.00760147
3198,16,10,mock,77.28,0.006211318
3199,16,11,mock,28.35,0.004658488
3200,16,12,mock,28.944,0.004458839
3201,16,13,mock,36.186,0.003615874
3202,16,14,mock,39.15,0.003327492
3203,16,15,mock,23.104,0.002669388
3204,16,16,mock,16.632,0.002196145
3205,16,17,mock,21.33,0.001996495
3206,16,18,mock,6.9,0.001700718
3207,16,19,mock,11.514,0.001493674
3208,16,20,mock,0.72,0.001330997
3209,16,21,mock,11.39,0.001257052
3210,16,22,mock,1.21,0.000894726
3211,16,23,mock,13.015,0.001013036
3212,16,24,mock,0.742,0.000783809
3213,16,25,mock,2.09,0.00070247
3214,16,26,mock,3.999,0.000687682
3215,16,27,mock,7.6,0.000591554
3216,16,28,mock,3.404,0.000547188
3217,16,29,mock,5.904,0.000532399
3218,16,30,mock,1.776,0.000547188
3219,16,31,mock,1.908,0.000391905
3220,16,32,mock,2.006,0.000436271
3221,16,33,mock,4.611,0.000391905
3222,16,34,mock,0.1,0.000369721
3223,16,35,mock,1.216,0.000280988
3224,16,36,mock,1.085,0.000229227
3225,16,37,mock,2.25,0.000184861
3226,16,38,mock,1.12,0.000258805
3227,16,39,mock,0.851,0.000170072
3228,16,40,mock,1.606,0.000162677
3229,16,41,mock,0.69,0.000170072
3230,16,42,mock,0.513,0.00019965
3231,16,43,mock,0.182,0.000192255
3232,16,44,mock,0.884,0.00025141
3233,16,45,mock,1.26,0.000155283
3234,16,46,mock,0.9,8.87E-05
3235,16,47,mock,0.7,0.000103522
3236,16,48,mock,0.741,0.000140494
3237,16,49,mock,0.98,0.000147889
3238,16,50,mock,0.198,0.000162677
3239,16,51,mock,0.09,0.000110916
3240,16,52,mock,0.871,9.61E-05
3241,16,53,mock,0.08,0.000118311
3242,16,54,mock,0.4,5.92E-05
3243,16,55,mock,0.352,8.13E-05
3244,16,56,mock,0.498,4.44E-05
3245,16,57,mock,1.482,0.000140494
3246,16,58,mock,0.592,0.000118311
3247,16,59,mock,0.49,5.18E-05
3248,16,60,mock,0.89,7.39E-05
3249,16,61,mock,0.186,2.22E-05
3250,16,62,mock,0.348,4.44E-05
3251,16,63,mock,1.012,8.13E-05
3252,16,64,mock,0.108,2.96E-05
3253,16,65,mock,0.018,4.44E-05
3254,16,66,mock,0.372,2.96E-05
3255,16,67,mock,0.576,5.92E-05
3256,16,68,mock,0.184,5.92E-05
3257,16,69,mock,0.064,5.92E-05
3258,16,70,mock,0.16,3.70E-05
3259,16,71,mock,0.028,5.18E-05
3260,16,72,mock,0.09,2.22E-05
3261,16,73,mock,0.08,3.70E-05
3262,16,74,mock,0.576,4.44E-05
3263,16,75,mock,0.217,5.18E-05
3264,16,76,mock,0.46,3.70E-05
3265,16,77,mock,0.285,2.22E-05
3266,16,78,mock,0.208,2.96E-05
3267,16,79,mock,0.11,3.70E-05
3268,16,80,mock,0.078,4.44E-05
3269,16,81,mock,0.026,1.48E-05
3270,16,82,mock,0.094,7.39E-06
3271,16,83,mock,0.042,7.39E-06
3272,16,84,mock,0.18,4.44E-05
3273,16,85,mock,0.06,1.48E-05
3274,16,86,mock,0,0
3275,16,87,mock,0.332,2.96E-05
3276,16,88,mock,0,0
3277,16,89,mock,0.104,2.96E-05
3278,16,90,mock,0.156,2.22E-05
3279,16,91,mock,0.246,4.44E-05
3280,16,92,mock,0,0
3281,16,93,mock,0.172,1.48E-05
3282,16,94,mock,0.079,7.39E-06
3283,16,95,mock,0.07,7.39E-06
3284,16,96,mock,0.072,1.48E-05
3285,16,97,mock,0,0
3286,16,98,mock,0.01,7.39E-06
3287,16,99,mock,0.024,2.22E-05
3288,16,100,mock,0.029,7.39E-06
3289,16,101,mock,0,0
3290,16,102,mock,0.154,1.48E-05
